titulo,autores,generos,serie,sinopsis,url_portada,url_libro,fecha_extraccion,categoria_origen
Realidades a medida,Brandon Sanderson,"Ciencia ficción, Fantástico, Novela",N/A,"El recopilatorio de relatos no Cosmere, por el gran autor de fantasía del siglo XXI: Brandon Sanderson.Las historias de esta antología, que abarca los géneros de la fantasía y la ciencia ficción, están ambientadas más allá de los confines del Cosmere. Además de la nueva novela corta,Momento Cero,Realidades a medidaincluye nueve obras de ficción breve:Instantánea,Estado de perfección,La defensa del Elíseo(del universo de Escuadrón),Primogénito,Mitosis(del mundo de Reckoners) y otras cuatro historias.También se incluyen las notas del autor y una espectacular ilustración en blanco y negro para cada historia. Esta visionaria colección es de lectura obligatoria tanto para los nuevos lectores de Brandon Sanderson como para los fans más acérrimos.",https://assets.lectulandia.co/b/ab/Brandon%20Sanderson/Realidades%20a%20medida%20(62)/big.jpg,https://ww3.lectulandia.co/book/realidades-a-medida/,2026-09-15 02:29:19,Ciencia Ficción
Poshumanas y distópicas Vol. 2,Care Santos,"Ciencia ficción, Distopía, Relato",Libro 2 de:Poshumanas y distópicas,"Poshumanas y distópicas: Antología de escritoras españolas de ciencia ficción Vol.2Los dos volúmenes de esta antología trazan un recorrido a través de la ciencia ficción escrita por autoras españolas desde el siglo XIX hasta nuestros días. Las escritoras han imaginado y especulado sobre el futuro, así como sobre las consecuencias políticas y sociales de los avances tecnológicos, sobre inteligencias artificiales, máquinas del tiempo, extraterrestres, seres artificiales y otros mundos allá entre las estrellas. Se trata de una antología histórica que tiene el objetivo de visibilizar el trabajo de las escritoras de ciencia ficción españolas.Relatos Incluidos:La vita e-terna(2013) - Carme TorrasQuímiums(2015) - Mª Concepción RegueiroCuestión de tiempo(2016) - usana VallejoCasas Rojas(2014) - Nieves DelgadoAria de la muñeca mecánica(2012) - Care SantosHambre(2015) - Cristina JuradoBifurcaciones(2009) - Susana SussmannNuevo animal de compañía(2002) - Pily BarbaSad End(2016) - Patricia Esteban ErlésEl pastor de naves(2014) - Felicidad Martínez¿Qué fue de los ínclitos?(2009) - Sara MesaInforme de aprendizaje(2015) - Sofía RheiEternidad(2015) - María AnguloHombres Por Correo Lohmann(2012) - Laura FernándezLa vida sin cáncer(2018) - María Zaragoza",https://assets.lectulandia.co/b/ab/AA%20VV/Poshumanas%20y%20distopicas%20Vol%202%20(1230)/big.jpg,https://ww3.lectulandia.co/book/poshumanas-y-distopicas-vol-2/,2026-09-15 02:29:22,Ciencia Ficción
El Juicio Final de Carl,Matt Dinniman,"Ciencia ficción, Fantástico, Novela",Libro 2 de:Carl el Mazmorrero,"¡EL ENTRENAMIENTO HA TERMINADO!Un nuevo piso con nuevos desafíos. Y Carl sigue sin pantalones.Empieza la nueva temporada del concurso más visto de la galaxia: Planeta mazmorrero. En el tercer piso, Carl y la Princesa Dónut deberán esforzarse más que nunca. Ya han demostrado que un veterano de la Guardia Costera y una integrante de la realeza felina pueden formar un equipo casi imparable. Y aunque tienen una audiencia bestial, los espectadores son insaciables y la mazmorra es cada vez más peligrosa. Tendrán que darlo todo si quieren sobrevivir a esa picadora de carne diseñada para destrozar y luego escupir a los mazmorreros.Un circo de muertos vivientes deambula por las ruinas de la Ciudad Epígea, una próspera metrópolis que fue devastada por una misteriosa desgracia. Mujeres asesinadas caen del cielo. Un antiguo conjuro está a punto de desvelar su aciago propósito. ¿Podrán Carl y la Princesa Dónut resolver el misterio a tiempo?",https://assets.lectulandia.co/b/ab/Matt%20Dinniman/El%20Juicio%20Final%20de%20Carl%20(2)/big.jpg,https://ww3.lectulandia.co/book/el-juicio-final-de-carl/,2026-09-15 02:29:24,Ciencia Ficción
El talón de hierro (ed. Jesús Isaías Gómez),Jack London,"Ciencia ficción, Distopía, Novela",N/A,"El talón de hierroestá llamada a ser la primera novela distópica de carácter político de la literatura en lengua inglesa y, posiblemente, una de las primeras distopías literarias contemporáneas de la literatura universal. Tiene todos los ingredientes de la distopía moderna que será continuada por autores como Zamiátin, Huxley, Sinclair Lewis, Orwell, Bradbury o Burguess.",https://assets.lectulandia.co/b/ab/Jack%20London/El%20talon%20de%20hierro%20ed%20Jesus%20Isaias%20Gomez%20(53)/big.jpg,https://ww3.lectulandia.co/book/el-talon-de-hierro-ed-jesus-isaias-gomez/,2026-09-15 02:29:26,Ciencia Ficción
Amanecer en la cosecha,Suzanne Collins,"Ciencia ficción, Novela",Libro 0.5 de:Distritos,"¡Llega la increíble quinta entrega de la saga Los Juegos del Hambre!Cuando te roban todo lo que amas, ¿queda algo por lo que luchar?Amanece el día de los Quincuagésimos Juegos del Hambre y el miedo atenaza a los distritos de Panem. Este año, en honor al Vasallaje de los Veinticinco, se llevarán de sus hogares al doble de tributos.En el Distrito 12, Haymitch Abernathy intenta no pensar demasiado en sus probabilidades. Lo único que le importa es que se acabe el día para poder estar con su chica.Cuando anuncian el nombre de Haymitch, todos sus sueños se rompen en pedazos. Lo separan de su familia y de su amada, y lo envían al Capitolio con los otros tres tributos del Distrito 12: una amiga que es casi como una hermana pequeña para él, un chico obsesionado con analizar apuestas y la chica más estirada de la ciudad. Cuando empiezan los Juegos, Haymitch comprende que en el Capitolio quieren que fracase. Sin embargo, algo dentro de él desea luchar… y que el eco de esa lucha llegue mucho más allá de la mortífera arena.",https://assets.lectulandia.co/b/ab/Suzanne%20Collins/Amanecer%20en%20la%20cosecha%20(7)/big.jpg,https://ww3.lectulandia.co/book/amanecer-en-la-cosecha/,2026-09-15 02:29:29,Ciencia Ficción
Sombras en la eternidad,Ángel Torres Quesada,"Ciencia ficción, Histórico, Novela",N/A,"¿Fue inevitable la caída de la Orden del Temple? El investigador de lo oculto Manuel Ramírez recibe unos pergaminos de contenido extraordinario: la prueba de que la Orden Templaria sobrevivió a su fin aparente. Pero, ¿cómo reconciliar este descubrimiento con los hechos históricos conocidos? La visita del historiador Diego Ardé, presa de súbitos desvanecimientos durante los cuales se retrotrae hasta la época de las Cruzadas, permitirá a ambos asistir al final de un conflicto que comenzó con el nacimiento del Universo y del que depende el destino de toda la humanidad.",https://assets.lectulandia.co/b/ab/Angel%20Torres%20Quesada/Sombras%20en%20la%20eternidad%20(10)/big.jpg,https://ww3.lectulandia.co/book/sombras-en-la-eternidad/,2026-09-15 02:29:31,Ciencia Ficción
Cataclismo,Lydia Kang,"Ciencia ficción, Fantástico, Novela",Libro 16 de:Star Wars: High Republic,"Tras los apasionantes sucesos deThe High Republic: Convergencia, los Jedi se apresuran a investigar al Camino de la Mano Abierta y acabar con la guerra interminable.Tras cinco años de conflicto, los planetas Eiram y E’ronoh se acercan a la paz verdadera. Sin embargo, llegan noticias del fiasco de la firma del tratado en Jedha y la violencia se reactiva en los dos mundos. Los herederos de sus casas reales, Phan-tu Zenn y Xiri A’lbaran, en colaboración con los Jedi, descubren pruebas de que el conflicto está orquestado por agentes externos y todos los indicios señalan al misterioso Camino de la Mano Abierta, de quien los Jedi también sospechan que causaron el desastre de Jedha.Sin tiempo ni respuestas, los Jedi deben dividir su atención entre ayudar a contener la violencia resurgida en Eiram y E’ronoh e investigar al Camino. Entre ellos está Gella Nattai, que recurre a la única persona que cree capaz de aportar luz al misterio, Axel Greylark, a pesar de la desconfianza que siente por él. El hijo de la canciller, encarcelado por sus delitos, siempre ha deseado librarse del peso de su apellido. ¿Se reconciliará con los Jedi para colaborar en la búsqueda de paz y justicia o abrazará la promesa de libertad verdadera que le hace el Camino?Todo conduce a Dalna. Gella y sus aliados se preparan para enfrentarse a un rival distinto a todos los que se han enfrentado. Y necesitarán confiar en la Fuerza y en sus compañeros para sobrevivir.",https://assets.lectulandia.co/b/ab/Lydia%20Kang/Cataclismo%20(1)/big.jpg,https://ww3.lectulandia.co/book/cataclismo/,2026-09-15 02:29:34,Ciencia Ficción
El imperio del silencio,Christopher Ruocchio,"Ciencia ficción, Novela",Libro 1 de:El devorador de soles,"Un hombre contra un imperio. Una leyenda escrita con sangre.Huyendo de un destino impuesto —el de verdugo al servicio de su padre—, Hadrian Marlowe acabará varado en un mundo perdido en los márgenes del Imperio. Allí, obligado a luchar como gladiador y a sobrevivir entre las intrigas de una corte alienígena, se verá arrastrado a una guerra que no empezó, en nombre de un Imperio que no respeta, contra un enemigo que quizá jamás llegue a comprender.En el planeta equivocado, en el momento justo y por las razones más nobles, Hadrian emprende un camino que terminará en sangre. La galaxia lo recuerda como un héroe: el hombre que borró del cielo al último de los cielcin. Otros lo recuerdan como un monstruo: el demonio que destruyó un sol y aniquiló sin pestañear cuatro mil millones de almas, entre ellas al propio emperador. Pero Hadrian no es un héroe. Tampoco un monstruo. Ni siquiera un soldado.Esta novela, que fusiona la space opera con la fantasía épica, narra una historia de proporciones galácticas en la tradición de La guerra de las galaxias y la saga Dune.",https://assets.lectulandia.co/b/ab/Christopher%20Ruocchio/El%20imperio%20del%20silencio%20(1)/big.jpg,https://ww3.lectulandia.co/book/el-imperio-del-silencio/,2026-09-15 02:29:36,Ciencia Ficción
Un día en la vida,Cordwainer Smith,"Ciencia ficción, Relato",N/A,"Esta selección es… original y novedosa; el tema es un día en la vida de alguien; y lo mejor de todo son la introducción y las notas de Gardner, cada una de ellas un pequeño y perfecto comentario social que enriquece la comprensión de las historias a las cuales preceden.Contiene los relatos:LENTA NOCHE DE MARTES - R.A. LaffertyLA «LADY MARGARET» - Keith RobertsMARY - Damon KnightVIDRIOS A LA DERIVA - Samuel R. DelanyUN DÍA FELIZ DE 2381 - Robert SilverbergEL FUTURO PERTURBADO - Fritz LeiberEN EL PLANETA DE LAS TORMENTAS - Cordwainer Smith",https://assets.lectulandia.co/b/ab/AA%20VV/Un%20dia%20en%20la%20vida%20(1229)/big.jpg,https://ww3.lectulandia.co/book/un-dia-en-la-vida/,2026-09-15 02:29:39,Ciencia Ficción
Abominación atlántica,John Brunner,"Ciencia ficción, Novela",N/A,Cuando la primera expedición que logra llegar a las profundidades del Atlántico sus descubrimientos superan a las expectativas. Restos de una antigua civilización y el monstruoso cuerpo de un ser no humano constituyen parte de sus hallazgos. Estas relaciones científicas llegan a convertirse en una pesadilla de horror para toda la humanidad entera que pone en juego todos sus recursos científicos para detener este desafío en el tiempo y en el espacio.,https://assets.lectulandia.co/b/ab/John%20Brunner/Abominacion%20atlantica%20(15)/big.jpg,https://ww3.lectulandia.co/book/abominacion-atlantica/,2026-09-15 02:30:44,Ciencia Ficción
El ojo de la oscuridad,George Mann,"Ciencia ficción, Fantástico, Novela",Libro 21 de:Star Wars: High Republic,"Un año después de los trágicos sucesos de Estrella caída, los Jedi luchan para romper el control de los Nihil sobre la galaxia.La galaxia está dividida. Tras la impactante destrucción del Faro Starlight, los Nihil han establecido una barrera impenetrable llamada Muro Tormenta alrededor de parte del Borde Exterior, donde reina Marchion Ro y sus seguidores siembran el caos cuando a él se le antoja. Los Jedi atrapados tras las líneas enemigas, como Avar Kriss, deben luchar para ayudar a los mundos saqueados por los Nihil, al mismo tiempo que escapan de ellos y de sus terrores sin nombre. Fuera de la conocida como Zona de Oclusión de los Nihil, Elzar Mann, Bell Zettifar y el resto de Jedi trabajan con la República para contactar con los mundos que han quedado aislados de la galaxia. Sin embargo, todos los intentos por romper el Muro Tormenta han fracasado e incluso comunicarse con el otro lado de la barrera resulta imposible. Los fracasos y las bajas son una pesada carga para Elzar y Bell, mientras buscan desesperadamente una solución.Pero aunque la República y las fuerzas Jedi logren penetrar el Muro Tormenta, ¿cómo pueden luchar los Jedi contra esas criaturas sin nombre que acechan su conexión con la Fuerza? ¿Y qué otros horrores les tiene reservados Marchion Ro? Mientras aumenta la desesperación de los Jedi y la República, cualquier esperanza de volver a unir a toda la galaxia puede desvanecerse…",https://assets.lectulandia.co/b/ab/George%20Mann/El%20ojo%20de%20la%20oscuridad%20(3)/big.jpg,https://ww3.lectulandia.co/book/el-ojo-de-la-oscuridad/,2026-09-15 02:30:46,Ciencia Ficción
La gran aventura de Norby,Isaac Asimov,"Ciencia ficción, Juvenil, Novela",Libro 8 de:Las crónicas de Norby,"Norby no es un robot aerodinámico, sino que se parece a un barril, es una parodia de una parodia; pero está dotado de una iniciativa y de una imaginación que roza la anarquía cuando se trata de actuar. Y yo diría que no sólo la roza. La practica con argucia y arrogancia, inspiración y doctrina, gravedad y candidez. Norby es, a su manera, el autorretrato más logrado entre los infinitos que hasta ahora nos ha propuesto Isaac Asimov. Evidentemente, las «Tres leyes de la robótica» caen ante el ataque despiadado de los seguidores de Ing contra Manhattan, contra Nueva York y, por fin, contra el mundo. Sólo este segundamano sabe cómo mover las piezas y las mueve.",https://assets.lectulandia.co/b/ab/Isaac%20Asimov/La%20gran%20aventura%20de%20Norby%20(141)/big.jpg,https://ww3.lectulandia.co/book/la-gran-aventura-de-norby/,2026-09-15 02:30:49,Ciencia Ficción
